c alpha coal mu x0 hom homLow homHigh
250 1.45 0.01 1 20.09 1.76545e-06 1.67173e-06 1.85856e-06
250 1.45 0.1 0.001 20.09 0.00193993 0.00191515 0.00196523
250 1.45 0.1 0.01 20.09 0.000815153 0.000799473 0.000830247
250 1.45 0.1 0.1 20.09 0.000249103 0.000241398 0.000256986
250 1.45 0.1 1 20.09 1.76533e-05 1.67391e-05 1.85868e-05
250 1.45 1 0.001 20.09 0.0192055 0.0189597 0.019452
250 1.45 1 0.01 20.09 0.00811454 0.00796176 0.00826621
250 1.45 1 0.1 20.09 0.00248561 0.00241024 0.00256449
250 1.45 1 1 20.09 0.000176453 0.000167028 0.000185427
250 1.45 0.01 0.001 22026 2.80562e-05 2.7309e-05 2.8789e-05
250 1.45 0.01 0.01 22026 8.3214e-07 7.40784e-07 9.24972e-07
250 1.45 0.01 0.1 22026 5.02795e-09 2.15446e-09 7.70996e-09
250 1.45 0.01 1 22026 1.08169e-21 5.06567e-22 1.65681e-21
250 1.45 0.1 0.001 22026 0.00028014 0.000272517 0.000287292
250 1.45 0.1 0.01 22026 8.31358e-06 7.38814e-06 9.2506e-06
250 1.45 0.1 0.1 22026 5.02795e-08 2.14974e-08 7.84979e-08
250 1.45 0.1 1 22026 1.08169e-20 5.06567e-21 1.65681e-20
250 1.45 1 0.001 22026 0.00277479 0.00270324 0.00284829
250 1.45 1 0.01 22026 8.26431e-05 7.33632e-05 9.18595e-05
250 1.45 1 0.1 22026 5.02794e-07 2.16814e-07 7.85214e-07
250 1.45 1 1 22026 1.08169e-19 5.06567e-20 1.72537e-19
250 1.45 0.01 0.001 59874 3.58573e-06 3.48432e-06 3.68535e-06
250 1.45 0.01 0.01 59874 4.91046e-08 3.90356e-08 5.93056e-08
250 1.45 0.01 0.1 59874 7.31891e-10 5.34748e-12 1.45764e-09
250 1.45 0.01 1 59874 3.02011e-19 5.82503e-41 6.04022e-19
250 1.45 0.1 0.001 59874 3.58146e-05 3.47754e-05 3.68678e-05
250 1.45 0.1 0.01 59874 4.91023e-07 3.89147e-07 5.88491e-07
250 1.45 0.1 0.1 59874 7.31891e-09 5.34117e-11 1.45764e-08
250 1.45 0.1 1 59874 3.02011e-18 5.82503e-40 6.04022e-18
250 1.45 1 0.001 59874 0.000355454 0.000345284 0.00036545
250 1.45 1 0.01 59874 4.9088e-06 3.90939e-06 5.92795e-06
250 1.45 1 0.1 59874 7.31891e-08 5.69699e-10 1.45771e-07
250 1.45 1 1 59874 3.02011e-17 5.82503e-39 6.04022e-17
250 1.45 0.01 0.001 148.41 0.000192683 0.000190227 0.000195195
250 1.45 0.01 0.01 148.41 8.00346e-05 7.85062e-05 8.15298e-05
250 1.45 0.01 0.1 148.41 2.26551e-05 2.19207e-05 2.3389e-05
250 1.45 0.01 1 148.41 1.46743e-06 1.38232e-06 1.55423e-06
250 1.45 0.1 0.001 148.41 0.00192362 0.00189972 0.00194911
250 1.45 0.1 0.01 148.41 0.000799558 0.000784428 0.00081482
250 1.45 0.1 0.1 148.41 0.000226463 0.000219024 0.000233778
250 1.45 0.1 1 148.41 1.46731e-05 1.38419e-05 1.55397e-05
250 1.45 1 0.001 148.41 0.0190366 0.0187914 0.0192737
250 1.45 1 0.01 148.41 0.00794655 0.0077967 0.00809407
250 1.45 1 0.1 148.41 0.00225912 0.0021861 0.0023311
250 1.45 1 1 148.41 0.000146652 0.000138189 0.000155068
250 1.45 0.01 0.001 162755 2.48425e-07 2.20133e-07 2.75196e-07
250 1.45 0.01 0.01 162755 3.1338e-09 1.76806e-09 4.46592e-09
250 1.45 0.01 0.1 162755 3.56966e-18 1.66113e-19 6.89878e-18
250 1.45 0.01 1 162755 1.2459e-102 1.16586e-115 2.49179e-102
250 1.45 0.1 0.001 162755 2.48425e-06 2.20024e-06 2.75982e-06
250 1.45 0.1 0.01 162755 3.1338e-08 1.72701e-08 4.48505e-08
250 1.45 0.1 0.1 162755 3.56966e-17 1.66389e-18 6.89873e-17
250 1.45 0.1 1 162755 1.2459e-101 1.16586e-114 2.49179e-101
250 1.45 1 0.001 162755 2.48425e-05 2.21137e-05 2.75602e-05
250 1.45 1 0.01 162755 3.1338e-07 1.75654e-07 4.4826e-07
250 1.45 1 0.1 162755 3.56966e-16 1.66298e-17 6.89878e-16
250 1.45 1 1 162755 1.2459e-100 1.16586e-113 2.49179e-100
250 1.45 0.01 0.001 403.43 0.000176827 0.000174428 0.000179214
250 1.45 0.01 0.01 403.43 6.86657e-05 6.72902e-05 7.00453e-05
250 1.45 0.01 0.1 403.43 1.73468e-05 1.67329e-05 1.79581e-05
250 1.45 0.01 1 403.43 8.39007e-07 7.75229e-07 9.00183e-07
250 1.45 0.1 0.001 403.43 0.0017653 0.00174135 0.00178897
250 1.45 0.1 0.01 403.43 0.000686207 0.000672389 0.000700101
250 1.45 0.1 0.1 403.43 0.000173424 0.000167475 0.00017948
250 1.45 0.1 1 403.43 8.38945e-06 7.76123e-06 9.03016e-06
250 1.45 1 0.001 403.43 0.017468 0.0172355 0.0176989
250 1.45 1 0.01 403.43 0.00683372 0.0066951 0.00696916
250 1.45 1 0.1 403.43 0.00173147 0.00167162 0.00179271
250 1.45 1 1 403.43 8.38552e-05 7.75302e-05 8.99918e-05
250 1.45 0.01 0.001 1096.63 0.000162802 0.000160582 0.000165008
250 1.45 0.01 0.01 1096.63 5.02383e-05 4.91343e-05 5.13549e-05
250 1.45 0.01 0.1 1096.63 6.17428e-06 5.86956e-06 6.48377e-06
250 1.45 0.01 1 1096.63 9.84463e-08 7.76249e-08 1.19256e-07
250 1.45 0.1 0.001 1096.63 0.00162537 0.00160352 0.00164731
250 1.45 0.1 0.01 1096.63 0.000501956 0.000490763 0.000513258
250 1.45 0.1 0.1 1096.63 6.17122e-05 5.8707e-05 6.46843e-05
250 1.45 0.1 1 1096.63 9.84461e-07 7.75909e-07 1.19068e-06
250 1.45 1 0.001 1096.63 0.0160892 0.015871 0.0163072
250 1.45 1 0.01 1096.63 0.00499262 0.00488517 0.00510347
250 1.45 1 0.1 1096.63 0.000615194 0.000585267 0.000645019
250 1.45 1 1 1096.63 9.84452e-06 7.78445e-06 1.19164e-05
250 1.45 0.01 0.001 2980.96 0.00012001 0.000118221 0.000121781
250 1.45 0.01 0.01 2980.96 2.40213e-05 2.3338e-05 2.47056e-05
250 1.45 0.01 0.1 2980.96 9.57851e-07 8.56636e-07 1.06059e-06
250 1.45 0.01 1 2980.96 8.7759e-09 3.02633e-09 1.42852e-08
250 1.45 0.1 0.001 2980.96 0.00119831 0.00118029 0.00121667
250 1.45 0.1 0.01 2980.96 0.000240012 0.000233253 0.000246599
250 1.45 0.1 0.1 2980.96 9.5765e-06 8.55007e-06 1.06019e-05
250 1.45 0.1 1 2980.96 8.7759e-08 3.13953e-08 1.43593e-07
250 1.45 1 0.001 2980.96 0.0118703 0.0116936 0.0120536
250 1.45 1 0.01 2980.96 0.0023874 0.0023207 0.00245597
250 1.45 1 0.1 2980.96 9.56388e-05 8.56791e-05 0.000106063
250 1.45 1 1 2980.96 8.7759e-07 3.11969e-07 1.4206e-06
250 1.45 0.01 0.001 8103.08 7.49206e-05 7.3581e-05 7.6275e-05
250 1.45 0.01 0.01 8103.08 6.40442e-06 6.12691e-06 6.67865e-06
250 1.45 0.01 0.1 8103.08 5.83229e-08 3.96223e-08 7.69417e-08
250 1.45 0.01 1 8103.08 2.59273e-13 1.35042e-14 5.05042e-13
250 1.45 0.1 0.001 8103.08 0.000747878 0.00073483 0.000760875
250 1.45 0.1 0.01 8103.08 6.39759e-05 6.1205e-05 6.67525e-05
250 1.45 0.1 0.1 8103.08 5.83228e-07 3.92582e-07 7.76613e-07
250 1.45 0.1 1 8103.08 2.59273e-12 1.35042e-13 5.05042e-12
250 1.45 1 0.001 8103.08 0.00739572 0.00726537 0.00752693
250 1.45 1 0.01 8103.08 0.000635452 0.000607028 0.000662731
250 1.45 1 0.1 8103.08 5.83225e-06 3.88898e-06 7.77276e-06
250 1.45 1 1 8103.08 2.59273e-11 9.00384e-13 5.05042e-11
250 1.65 0.01 0.001 0 0.000266975 0.00026412 0.000269789
250 1.65 0.01 0.01 0 9.90868e-05 9.74546e-05 0.000100802
250 1.65 0.01 0.1 0 2.59725e-05 2.52112e-05 2.67459e-05
250 1.65 0.01 1 0 1.70035e-06 1.60853e-06 1.79254e-06
250 1.65 0.1 0.001 0 0.0026631 0.00263356 0.00269111
250 1.65 0.1 0.01 0 0.00098977 0.000973143 0.00100619
250 1.65 0.1 0.1 0 0.000259661 0.00025221 0.000267525
250 1.65 0.1 1 0 1.70029e-05 1.61025e-05 1.79152e-05
250 1.65 1 0.001 0 0.0262236 0.0259453 0.0265081
250 1.65 1 0.01 0 0.00982913 0.00966458 0.0100005
250 1.65 1 0.1 0 0.00259257 0.00251683 0.00266923
250 1.65 1 1 0 0.000169989 0.000160516 0.000178946
250 1.65 0.01 0.001 1 0.000259404 0.000256503 0.000262275
250 1.65 0.01 0.01 1 9.57721e-05 9.41406e-05 9.74111e-05
250 1.65 0.01 0.1 1 2.60251e-05 2.52458e-05 2.67994e-05
250 1.65 0.01 1 1 1.6927e-06 1.60243e-06 1.78746e-06
250 1.65 0.1 0.001 1 0.00258871 0.00256094 0.00261717
250 1.65 0.1 0.01 1 0.000956963 0.000940537 0.000973577
250 1.65 0.1 0.1 1 0.000260171 0.000252395 0.000267906
250 1.65 0.1 1 1 1.69263e-05 1.59993e-05 1.78485e-05
250 1.65 1 0.001 1 0.0255568 0.0252857 0.0258343
250 1.65 1 0.01 1 0.00952192 0.00936006 0.00968071
250 1.65 1 0.1 1 0.00259669 0.00251891 0.0026746
250 1.65 1 1 1 0.000169218 0.000160058 0.000178555
250 1.65 0.01 0.001 2.7 0.000265231 0.000262367 0.000268082
250 1.65 0.01 0.01 2.7 9.74289e-05 9.5752e-05 9.90633e-05
250 1.65 0.01 0.1 2.7 2.65802e-05 2.57923e-05 2.73505e-05
250 1.65 0.01 1 2.7 1.69662e-06 1.6059e-06 1.78724e-06
250 1.65 0.1 0.001 2.7 0.0026465 0.00261867 0.00267464
250 1.65 0.1 0.01 2.7 0.00097361 0.000957116 0.000990017
250 1.65 0.1 0.1 2.7 0.000265753 0.000257896 0.000273567
250 1.65 0.1 1 2.7 1.69662e-05 1.60659e-05 1.78954e-05
250 1.65 1 0.001 2.7 0.0261069 0.0258278 0.0263893
250 1.65 1 0.01 2.7 0.0096934 0.00952784 0.00985653
250 1.65 1 0.1 2.7 0.0026544 0.00257558 0.00273211
250 1.65 1 1 2.7 0.000169661 0.000160554 0.000178944
250 1.65 0.01 0.001 54.6 0.000262618 0.000259757 0.000265435
250 1.65 0.01 0.01 54.6 9.58877e-05 9.43042e-05 9.75145e-05
250 1.65 0.01 0.1 54.6 2.54966e-05 2.47449e-05 2.62485e-05
250 1.65 0.01 1 54.6 1.52214e-06 1.43388e-06 1.6089e-06
250 1.65 0.1 0.001 54.6 0.00262065 0.00259255 0.00264892
250 1.65 0.1 0.01 54.6 0.000958218 0.000941794 0.000974508
250 1.65 0.1 0.1 54.6 0.000254922 0.000247559 0.000262421
250 1.65 0.1 1 54.6 1.52208e-05 1.43548e-05 1.6095e-05
250 1.65 1 0.001 54.6 0.0258631 0.0255829 0.0261481
250 1.65 1 0.01 54.6 0.00954105 0.00937738 0.00970335
250 1.65 1 0.1 54.6 0.00254645 0.00246997 0.00262078
250 1.65 1 1 54.6 0.000152168 0.000143589 0.000160783
250 1.65 0.01 0.001 7.39 0.000264506 0.000261683 0.000267404
250 1.65 0.01 0.01 7.39 9.71082e-05 9.54797e-05 9.87786e-05
250 1.65 0.01 0.1 7.39 2.63642e-05 2.55839e-05 2.70988e-05
250 1.65 0.01 1 7.39 1.63778e-06 1.55016e-06 1.72733e-06
250 1.65 0.1 0.001 7.39 0.00263947 0.00261194 0.00266823
250 1.65 0.1 0.01 7.39 0.000970318 0.000953518 0.000986949
250 1.65 0.1 0.1 7.39 0.000263575 0.000255703 0.000271511
250 1.65 0.1 1 7.39 1.63778e-05 1.54955e-05 1.72928e-05
250 1.65 1 0.001 7.39 0.026049 0.02577 0.026329
250 1.65 1 0.01 7.39 0.00965543 0.00949104 0.00981545
250 1.65 1 0.1 7.39 0.0026315 0.00255526 0.00270795
250 1.65 1 1 7.39 0.000163777 0.000154673 0.000172541
250 1.65 0.01 0.001 20.09 0.000264419 0.0002616 0.000267285
250 1.65 0.01 0.01 20.09 9.82226e-05 9.65419e-05 9.98999e-05
250 1.65 0.01 0.1 20.09 2.69069e-05 2.61038e-05 2.76976e-05
250 1.65 0.01 1 20.09 1.73324e-06 1.64006e-06 1.82578e-06
250 1.65 0.1 0.001 20.09 0.002638 0.00260953 0.00266602
250 1.65 0.1 0.01 20.09 0.000981229 0.000964356 0.000998057
250 1.65 0.1 0.1 20.09 0.000268908 0.000261034 0.000276853
250 1.65 0.1 1 20.09 1.73321e-05 1.64034e-05 1.82391e-05
250 1.65 1 0.001 20.09 0.0259967 0.0257166 0.0262779
250 1.65 1 0.01 20.09 0.00975034 0.00958451 0.00991725
250 1.65 1 0.1 20.09 0.00267888 0.00260083 0.00276001
250 1.65 1 1 20.09 0.000173303 0.000164259 0.000182594
250 1.65 0.01 0.001 22026 2.08922e-05 2.02967e-05 2.14581e-05
250 1.65 0.01 0.01 22026 2.90944e-07 2.41871e-07 3.39943e-07
250 1.65 0.01 0.1 22026 2.44677e-09 1.35365e-11 4.87915e-09
250 1.65 0.01 1 22026 2.76576e-20 7.21941e-43 5.53152e-20
250 1.65 0.1 0.001 22026 0.000208514 0.000202902 0.000214336
250 1.65 0.1 0.01 22026 2.9088e-06 2.41549e-06 3.40642e-06
250 1.65 0.1 0.1 22026 2.44677e-08 1.35148e-10 4.87914e-08
250 1.65 0.1 1 22026 2.76576e-19 7.21941e-42 5.53152e-19
250 1.65 1 0.001 22026 0.00205985 0.00200251 0.00211765
250 1.65 1 0.01 22026 2.90478e-05 2.41365e-05 3.39517e-05
250 1.65 1 0.1 22026 2.44677e-07 1.35541e-09 4.87913e-07
250 1.65 1 1 22026 2.76576e-18 7.21941e-41 5.53152e-18
250 1.65 0.01 0.001 59874 1.13304e-06 1.07754e-06 1.18986e-06
250 1.65 0.01 0.01 59874 4.92329e-09 3.42748e-09 6.40231e-09
250 1.65 0.01 0.1 59874 4.88568e-18 7.37813e-19 8.95187e-18
250 1.65 0.01 1 59874 9.206e-102 2.56798e-111 1.8412e-101
250 1.65 0.1 0.001 59874 1.13162e-05 1.07607e-05 1.18785e-05
250 1.65 0.1 0.01 59874 4.92224e-08 3.39812e-08 6.4129e-08
250 1.65 0.1 0.1 59874 4.88568e-17 7.37811e-18 8.95192e-17
250 1.65 0.1 1 59874 9.206e-101 2.56798e-110 1.8412e-100
250 1.65 1 0.001 59874 0.000112263 0.000106774 0.000117912
250 1.65 1 0.01 59874 4.91558e-07 3.41747e-07 6.45109e-07
250 1.65 1 0.1 59874 4.88568e-16 7.37758e-17 8.95187e-16
250 1.65 1 1 59874 9.206e-100 2.56798e-109 1.8412e-99
250 1.65 0.01 0.001 148.41 0.000260801 0.000257975 0.000263665
250 1.65 0.01 0.01 148.41 9.49951e-05 9.33396e-05 9.66284e-05
250 1.65 0.01 0.1 148.41 2.47878e-05 2.4028e-05 2.55246e-05
250 1.65 0.01 1 148.41 1.54924e-06 1.46232e-06 1.63515e-06
250 1.65 0.1 0.001 148.41 0.00260229 0.00257306 0.00263001
250 1.65 0.1 0.01 148.41 0.000949183 0.000932922 0.000965617
250 1.65 0.1 0.1 148.41 0.000247841 0.000240308 0.000255212
250 1.65 0.1 1 148.41 1.54924e-05 1.46291e-05 1.63777e-05
250 1.65 1 0.001 148.41 0.0256664 0.0253937 0.0259406
250 1.65 1 0.01 148.41 0.00944343 0.0092844 0.00960265
250 1.65 1 0.1 148.41 0.0024761 0.00240004 0.00255217
250 1.65 1 1 148.41 0.000154924 0.00014609 0.000163865
250 1.65 0.01 0.001 162755 5.36746e-08 4.05492e-08 6.66054e-08
250 1.65 0.01 0.01 162755 2.8487e-10 6.05743e-11 4.98586e-10
250 1.65 0.01 0.1 162755 1.51925e-24 1.2633e-30 3.0385e-24
250 1.65 0.01 1 162755 4.88076e-166 7.71365e-227 9.76152e-166
250 1.65 0.1 0.001 162755 5.34579e-07 4.03992e-07 6.64455e-07
250 1.65 0.1 0.01 162755 2.84863e-09 6.12504e-10 4.98839e-09
250 1.65 0.1 0.1 162755 1.51925e-23 1.2633e-29 3.0385e-23
250 1.65 0.1 1 162755 4.88076e-165 7.71365e-226 9.76152e-165
250 1.65 1 0.001 162755 5.20923e-06 3.93849e-06 6.44942e-06
250 1.65 1 0.01 162755 2.84817e-08 6.04838e-09 4.99638e-08
250 1.65 1 0.1 162755 1.51925e-22 1.2633e-28 3.0385e-22
250 1.65 1 1 162755 4.88076e-164 7.71365e-225 9.76152e-164
250 1.65 0.01 0.001 403.43 0.000256438 0.000253655 0.000259268
250 1.65 0.01 0.01 403.43 8.75753e-05 8.60847e-05 8.91074e-05
250 1.65 0.01 0.1 403.43 1.92317e-05 1.86005e-05 1.98691e-05
250 1.65 0.01 1 403.43 8.74123e-07 8.11074e-07 9.37656e-07
250 1.65 0.1 0.001 403.43 0.00255818 0.00253017 0.00258556
250 1.65 0.1 0.01 403.43 0.000874901 0.000859465 0.000890356
250 1.65 0.1 0.1 403.43 0.000192214 0.000185799 0.000198629
250 1.65 0.1 1 403.43 8.74059e-06 8.11334e-06 9.37688e-06
250 1.65 1 0.001 403.43 0.0251979 0.0249244 0.0254739
250 1.65 1 0.01 403.43 0.00869638 0.00854152 0.00884899
250 1.65 1 0.1 403.43 0.00191575 0.00185256 0.00197876
250 1.65 1 1 403.43 8.7365e-05 8.07881e-05 9.36787e-05
250 1.65 0.01 0.001 1096.63 0.000223984 0.000221462 0.000226561
250 1.65 0.01 0.01 1096.63 6.00404e-05 5.88705e-05 6.12348e-05
250 1.65 0.01 0.1 1096.63 6.71893e-06 6.4045e-06 7.04347e-06
250 1.65 0.01 1 1096.63 1.06154e-07 8.5009e-08 1.27825e-07
250 1.65 0.1 0.001 1096.63 0.00223481 0.00220947 0.00226011
250 1.65 0.1 0.01 1096.63 0.000599953 0.000588218 0.000611763
250 1.65 0.1 0.1 1096.63 6.71753e-05 6.40383e-05 7.04519e-05
250 1.65 0.1 1 1096.63 1.06154e-06 8.45007e-07 1.27572e-06
250 1.65 1 0.001 1096.63 0.0220397 0.0217948 0.0222932
250 1.65 1 0.01 1096.63 0.00597156 0.00585087 0.00609032
250 1.65 1 0.1 1096.63 0.00067087 0.000639982 0.000701635
250 1.65 1 1 1096.63 1.06153e-05 8.49675e-06 1.27245e-05
250 1.65 0.01 0.001 2980.96 0.000165885 0.00016381 0.000167997
250 1.65 0.01 0.01 2980.96 2.67064e-05 2.60384e-05 2.73699e-05
250 1.65 0.01 0.1 2980.96 6.41717e-07 5.65918e-07 7.17431e-07
250 1.65 0.01 1 2980.96 1.79156e-09 8.58752e-10 2.79477e-09
250 1.65 0.1 0.001 2980.96 0.00165504 0.00163353 0.00167604
250 1.65 0.1 0.01 2980.96 0.000266877 0.00026013 0.000273727
250 1.65 0.1 0.1 2980.96 6.41689e-06 5.65267e-06 7.16854e-06
250 1.65 0.1 1 2980.96 1.79156e-08 8.58783e-09 2.81371e-08
250 1.65 1 0.001 2980.96 0.0163169 0.0161102 0.0165208
250 1.65 1 0.01 2980.96 0.00265702 0.0025894 0.00272346
250 1.65 1 0.1 2980.96 6.41514e-05 5.6567e-05 7.18827e-05
250 1.65 1 1 2980.96 1.79156e-07 8.47123e-08 2.74927e-07
250 1.65 0.01 0.001 8103.08 9.17649e-05 9.03439e-05 9.31636e-05
250 1.65 0.01 0.01 8103.08 5.11471e-06 4.88713e-06 5.33645e-06
250 1.65 0.01 0.1 8103.08 2.3513e-08 1.25553e-08 3.40395e-08
250 1.65 0.01 1 8103.08 3.32614e-14 2.04401e-19 6.65225e-14
250 1.65 0.1 0.001 8103.08 0.000915768 0.000901816 0.00093004
250 1.65 0.1 0.01 8103.08 5.11036e-05 4.88066e-05 5.33553e-05
250 1.65 0.1 0.1 8103.08 2.3513e-07 1.26799e-07 3.43094e-07
250 1.65 0.1 1 8103.08 3.32614e-13 2.04401e-18 6.65225e-13
250 1.65 1 0.001 8103.08 0.00904005 0.00889936 0.0091806
250 1.65 1 0.01 8103.08 0.000508331 0.000486193 0.000530983
250 1.65 1 0.1 8103.08 2.3513e-06 1.27444e-06 3.39535e-06
250 1.65 1 1 8103.08 3.32614e-12 2.04401e-17 6.65225e-12
250 1.85 0.01 0.001 0 0.000347626 0.000344465 0.000350851
250 1.85 0.01 0.01 0 0.000115472 0.000113731 0.000117248
250 1.85 0.01 0.1 0 2.7625e-05 2.68408e-05 2.8403e-05
250 1.85 0.01 1 0 1.69841e-06 1.6063e-06 1.78901e-06
250 1.85 0.1 0.001 0 0.00346649 0.00343413 0.0034981
250 1.85 0.1 0.01 0 0.00115349 0.00113599 0.00117133
250 1.85 0.1 0.1 0 0.000276152 0.000268419 0.000284053
250 1.85 0.1 1 0 1.69841e-05 1.60665e-05 1.79089e-05
250 1.85 1 0.001 0 0.0340636 0.03375 0.03438
250 1.85 1 0.01 0 0.0114587 0.0112835 0.0116308
250 1.85 1 0.1 0 0.0027553 0.00267569 0.0028333
250 1.85 1 1 0 0.00016984 0.000160594 0.00017883
250 1.85 0.01 0.001 1 0.000344168 0.000340901 0.000347359
250 1.85 0.01 0.01 1 0.00011373 0.000111928 0.000115508
250 1.85 0.01 0.1 1 2.83145e-05 2.75215e-05 2.91117e-05
250 1.85 0.01 1 1 1.74956e-06 1.6574e-06 1.84146e-06
250 1.85 0.1 0.001 1 0.00343291 0.00340125 0.00346559
250 1.85 0.1 0.01 1 0.00113638 0.00111878 0.00115353
250 1.85 0.1 0.1 1 0.000283105 0.00027512 0.000290964
250 1.85 0.1 1 1 1.7495e-05 1.6559e-05 1.84462e-05
250 1.85 1 0.001 1 0.0337831 0.0334729 0.0340955
250 1.85 1 0.01 1 0.0113059 0.0111301 0.011478
250 1.85 1 0.1 1 0.00282852 0.00274822 0.00290769
250 1.85 1 1 1 0.000174911 0.000165734 0.000184217
250 1.85 0.01 0.001 2.7 0.00034301 0.000339857 0.00034623
250 1.85 0.01 0.01 2.7 0.00011203 0.000110273 0.000113743
250 1.85 0.01 0.1 2.7 2.87266e-05 2.78962e-05 2.95383e-05
250 1.85 0.01 1 2.7 1.87637e-06 1.78139e-06 1.97315e-06
250 1.85 0.1 0.001 2.7 0.00342108 0.00338883 0.00345271
250 1.85 0.1 0.01 2.7 0.00111938 0.0011022 0.0011368
250 1.85 0.1 0.1 2.7 0.000287227 0.00027906 0.000295441
250 1.85 0.1 1 2.7 1.87637e-05 1.77932e-05 1.97208e-05
250 1.85 1 0.001 2.7 0.0336521 0.0333355 0.0339599
250 1.85 1 0.01 2.7 0.0111357 0.0109624 0.0113091
250 1.85 1 0.1 2.7 0.00286978 0.00278927 0.00295202
250 1.85 1 1 2.7 0.000187637 0.00017802 0.00019727
250 1.85 0.01 0.001 54.6 0.00034727 0.00034402 0.000350498
250 1.85 0.01 0.01 54.6 0.000113729 0.000111973 0.000115473
250 1.85 0.01 0.1 54.6 2.82839e-05 2.74748e-05 2.90849e-05
250 1.85 0.01 1 54.6 1.77208e-06 1.68131e-06 1.866e-06
250 1.85 0.1 0.001 54.6 0.00346243 0.00343075 0.00349475
250 1.85 0.1 0.01 54.6 0.00113598 0.00111828 0.00115351
250 1.85 0.1 0.1 54.6 0.000282779 0.000274666 0.000290747
250 1.85 0.1 1 54.6 1.77208e-05 1.67856e-05 1.86591e-05
250 1.85 1 0.001 54.6 0.0339843 0.0336703 0.0343007
250 1.85 1 0.01 54.6 0.0112771 0.0111006 0.0114564
250 1.85 1 0.1 54.6 0.00282402 0.00274336 0.00290329
250 1.85 1 1 54.6 0.000177208 0.000168123 0.000186519
250 1.85 0.01 0.001 7.39 0.000345506 0.000342272 0.000348699
250 1.85 0.01 0.01 7.39 0.000113448 0.000111685 0.000115237
250 1.85 0.01 0.1 7.39 2.81707e-05 2.73805e-05 2.89779e-05
250 1.85 0.01 1 7.39 1.7234e-06 1.6326e-06 1.81548e-06
250 1.85 0.1 0.001 7.39 0.0034453 0.00341384 0.00347725
250 1.85 0.1 0.01 7.39 0.00113334 0.00111554 0.00115145
250 1.85 0.1 0.1 7.39 0.000281627 0.000273477 0.000289419
250 1.85 0.1 1 7.39 1.72333e-05 1.63293e-05 1.8139e-05
250 1.85 1 0.001 7.39 0.0338502 0.0335374 0.0341575
250 1.85 1 0.01 7.39 0.0112614 0.0110938 0.0114309
250 1.85 1 0.1 7.39 0.00281123 0.00273285 0.00289223
250 1.85 1 1 7.39 0.000172293 0.000162975 0.000181338
250 1.85 0.01 0.001 20.09 0.0003459 0.00034267 0.000349068
250 1.85 0.01 0.01 20.09 0.000113 0.00011122 0.000114713
250 1.85 0.01 0.1 20.09 2.79844e-05 2.71905e-05 2.87795e-05
250 1.85 0.01 1 20.09 1.72195e-06 1.6301e-06 1.81485e-06
250 1.85 0.1 0.001 20.09 0.00344911 0.00341732 0.00348068
250 1.85 0.1 0.01 20.09 0.0011287 0.00111093 0.00114655
250 1.85 0.1 0.1 20.09 0.000279742 0.000271816 0.000287845
250 1.85 0.1 1 20.09 1.72183e-05 1.63024e-05 1.81365e-05
250 1.85 1 0.001 20.09 0.0338807 0.0335705 0.0341933
250 1.85 1 0.01 20.09 0.0112057 0.0110304 0.0113787
250 1.85 1 0.1 20.09 0.00279102 0.0027122 0.00287097
250 1.85 1 1 20.09 0.000172104 0.000162869 0.000180983
250 1.85 0.01 0.001 22026 1.06351e-05 1.02566e-05 1.1031e-05
250 1.85 0.01 0.01 22026 1.07985e-07 6.87079e-08 1.48042e-07
250 1.85 0.01 0.1 22026 1.4562e-09 1.21103e-10 2.79113e-09
250 1.85 0.01 1 22026 6.85563e-23 2.58809e-33 1.37113e-22
250 1.85 0.1 0.001 22026 0.000106118 0.000102284 0.000109944
250 1.85 0.1 0.01 22026 1.07792e-06 6.85297e-07 1.47097e-06
250 1.85 0.1 0.1 22026 1.4562e-08 1.21103e-09 2.79113e-08
250 1.85 0.1 1 22026 6.85563e-22 2.58809e-32 1.37113e-21
250 1.85 1 0.001 22026 0.00104735 0.00101112 0.00108597
250 1.85 1 0.01 22026 1.0658e-05 6.63526e-06 1.46117e-05
250 1.85 1 0.1 22026 1.4562e-07 1.21103e-08 2.79113e-07
250 1.85 1 1 22026 6.85563e-21 2.58809e-31 1.37113e-20
250 1.85 0.01 0.001 59874 1.49452e-07 1.28087e-07 1.71258e-07
250 1.85 0.01 0.01 59874 6.14112e-10 1.64672e-10 1.03826e-09
250 1.85 0.01 0.1 59874 1.36406e-21 8.38105e-27 2.72812e-21
250 1.85 0.01 1 59874 1.66155e-136 1.27401e-188 3.32309e-136
250 1.85 0.1 0.001 59874 1.4846e-06 1.27265e-06 1.69359e-06
250 1.85 0.1 0.01 59874 6.13955e-09 1.58611e-09 1.03772e-08
250 1.85 0.1 0.1 59874 1.36406e-20 8.38105e-26 2.72812e-20
250 1.85 0.1 1 59874 1.66155e-135 1.27401e-187 3.32309e-135
250 1.85 1 0.001 59874 1.42211e-05 1.23048e-05 1.62149e-05
250 1.85 1 0.01 59874 6.12968e-08 1.58234e-08 1.03104e-07
250 1.85 1 0.1 59874 1.36406e-19 8.38105e-25 2.72812e-19
250 1.85 1 1 59874 1.66155e-134 1.27401e-186 3.32309e-134
250 1.85 0.01 0.001 148.41 0.000342464 0.000339312 0.000345685
250 1.85 0.01 0.01 148.41 0.000110969 0.000109226 0.000112687
